310,287,75959,
310,287,75991,
310,287,76003,
310,287,76019,
310,287,76036,
310,287,76054,
310,287,76069,
310,287,76086,
310,287,76103,
310,287,76120,
310,287,76137,
310,287,76153,
310,287,76170,
310,287,76187,
310,287,76204,
310,287,76219,
310,287,76237,
310,287,76254,
310,287,76270,
310,287,76286,
310,287,76303,
310,287,76320,
310,287,76337,
310,287,76353,
310,287,76370,
310,287,76387,
310,287,76404,
310,287,76420,
310,287,76436,
310,287,76454,
310,287,76470,
310,287,76486,
310,287,76504,
310,287,76520,
310,287,76537,
310,287,76553,
310,287,76570,
310,287,76587,
310,287,76604,
310,287,76620,
310,287,76637,
310,287,76654,
310,287,76670,
310,287,76686,
310,287,76704,
310,287,76720,
310,287,76736,
310,287,76753,
310,287,76770,
310,287,76787,
310,287,76803,
310,287,76820,
310,287,76837,
310,287,76854,
310,287,76869,
310,287,76887,
310,287,76904,
310,287,76920,
310,287,76936,
310,287,76954,
310,287,76970,
310,287,76987,
310,287,77003,
310,287,77020,
310,287,77037,
310,287,77054,
310,287,77070,
310,287,77087,
310,287,77103,
310,287,77120,
310,287,77136,
310,287,77154,
310,287,77170,
310,287,77187,
310,287,77203,
310,287,77220,
310,287,77237,
310,287,77253,
310,287,77270,
310,287,77287,
310,287,77304,
310,287,77319,
310,287,77336,
310,287,77354,
310,287,77370,
310,287,77386,
310,287,77403,
310,287,77420,
310,287,77437,
310,287,77453,
310,287,77470,
310,287,77487,
310,287,77504,
310,287,77520,
310,287,77537,
310,287,77554,
310,287,77570,R
310,287,77586,R
311,287,77604,R
312,287,77620,R
312,287,77636,R
313,287,77653,R
314,287,77670,R
315,287,77687,R
316,287,77703,R
317,287,77720,R
317,287,77737,R
318,287,77754,R
319,287,77769,R
320,287,77787,R
321,287,77804,R
322,287,77820,R
322,287,77836,R
323,287,77853,R
324,287,77869,
325,287,77887,
325,287,77903,
325,287,77920,
325,287,77937,
325,287,77954,
325,287,77969,
325,287,77987,
325,287,78004,
325,287,78020,
325,287,78036,
325,287,78054,
325,287,78069,
325,287,78087,
325,287,78103,
325,287,78120,
325,287,78137,
325,287,78154,
325,287,78170,
325,287,78187,
325,287,78204,
325,287,78220,
325,287,78236,
325,287,78254,
325,287,78270,
325,287,78286,
325,287,78303,
325,287,78319,
325,287,78337,
325,287,78353,
325,287,78370,
325,287,78387,
325,287,78403,
325,287,78419,
325,287,78437,
325,287,78454,
325,287,78470,
325,287,78486,
325,287,78504,
325,287,78520,
325,287,78537,
325,287,78553,
325,287,78570,
325,287,78587,
325,287,78604,
