310,287,187941,
310,287,187991,
310,287,188007,
310,287,188024,
310,287,188041,
310,287,188057,
310,287,188074,
310,287,188090,
310,287,188107,
310,287,188124,
310,287,188140,
310,287,188157,
310,287,188174,
310,287,188190,
310,287,188207,
310,287,188223,
310,287,188240,
310,287,188257,
310,287,188273,
310,287,188290,
310,287,188312,
310,287,188331,
310,287,188340,
310,287,188356,
310,287,188373,
310,287,188390,
310,287,188406,
310,287,188423,
310,287,188440,
310,287,188456,
310,287,188473,
310,287,188490,
310,287,188506,
310,287,188523,
310,287,188545,
310,287,188559,
310,287,188573,
310,287,188589,
310,287,188606,
310,287,188623,
310,287,188639,
310,287,188656,
310,287,188673,
310,287,188689,
310,287,188706,
310,287,188723,
310,287,188739,
310,287,188756,
310,287,188778,
310,287,188789,
310,287,188806,
310,287,188827,
310,287,188839,
310,287,188856,
310,287,188872,
310,287,188889,
310,287,188906,
310,287,188922,
310,287,188939,U
310,287,188956,U
310,286,188989,U
310,285,189029,U
310,285,189059,U
310,284,189088,U
310,283,189104,
310,282,189110,
310,282,189127,
310,282,189139,
310,282,189155,
310,282,189172,
310,282,189188,
310,282,189205,
310,282,189222,
310,282,189238,
310,282,189255,
310,282,189272,
310,282,189288,
310,282,189305,
310,282,189322,
310,282,189338,
310,282,189355,
310,282,189372,
310,282,189388,
310,282,189405,
310,282,189422,
310,282,189438,
310,282,189455,
310,282,189471,
310,282,189488,
310,282,189505,
310,282,189521,
310,282,189538,
310,282,189554,U
310,282,189579,U
310,281,189621,U
310,280,189638,U
310,280,189675,U
310,279,189704,U
310,278,189745,
310,277,189758,
310,277,189771,
310,277,189787,
310,277,189804,
310,277,189821,
310,277,189837,
310,277,189854,
310,277,189871,
310,277,189887,
310,277,189904,L
310,277,189921,L
309,277,189937,L
308,277,189976,L
308,277,190003,L
307,277,190031,L
306,277,190055,L
305,277,190070,L
304,277,190104,
303,277,190120,
303,277,190144,
303,277,190154,
303,277,190170,
303,277,190187,
303,277,190203,
303,277,190220,
303,277,190237,
303,277,190253,
303,277,190270,
303,277,190295,
303,277,190310,
303,277,190320,
303,277,190337,
303,277,190353,
303,277,190370,
303,277,190386,
303,277,190403,U
303,277,190420,U
303,275,190436,U
303,274,190453,U
303,272,190470,U
303,270,190486,U
303,269,190503,U
303,267,190523,U
303,265,190536,U
303,264,190553,U
303,262,190598,U
303,260,190612,
303,259,190626,
303,259,190640,
303,259,190653,
303,259,190669,
303,259,190686,
303,259,190703,
303,259,190719,
303,259,190736,
303,259,190753,U
303,259,190769,U
303,258,190786,U
303,257,190806,U
303,256,190819,U
303,255,190836,U
303,255,190852,L
303,254,190869,L
303,254,190886,L
302,254,190923,L
301,254,190943,UL
300,254,190958,U
300,253,190969,U
300,252,190990,U
300,251,191002,U
300,250,191019,U
300,250,191035,U
300,249,191052,U
300,248,191069,U
300,247,191085,U
300,246,191110,U
300,245,191129,U
300,244,191147,U
300,244,191170,U
300,243,191190,U
300,242,191205,U
300,241,191222,U
300,240,191235,U
300,239,191252,U
300,239,191268,U
300,238,191288,U
300,237,191305,U
300,236,191318,U
300,235,191335,U
300,234,191352,
300,234,191368,L
300,234,191385,L
299,234,191401,L
298,234,191418,L
298,234,191435,L
