310,287,43229,
310,287,43296,
310,287,43312,
310,287,43329,
310,287,43346,
310,287,43362,
310,287,43379,
310,287,43396,
310,287,43412,
310,287,43429,
310,287,43446,
310,287,43462,
310,287,43479,
310,287,43496,
310,287,43512,
310,287,43529,
310,287,43546,
310,287,43562,
310,287,43579,
310,287,43596,
310,287,43612,
310,287,43629,
310,287,43646,
310,287,43662,
310,287,43679,
310,287,43696,
310,287,43712,
310,287,43729,
310,287,43746,
310,287,43762,
310,287,43779,
310,287,43796,
310,287,43812,
310,287,43829,
310,287,43846,
310,287,43862,
310,287,43879,
310,287,43896,
310,287,43912,
310,287,43929,
310,287,43946,
310,287,43962,
310,287,43979,
310,287,43996,
310,287,44012,
310,287,44029,
310,287,44046,
310,287,44062,
310,287,44079,
310,287,44096,
310,287,44112,
310,287,44129,
310,287,44146,
310,287,44162,
310,287,44179,
310,287,44196,
310,287,44212,
310,287,44229,
310,287,44246,
310,287,44262,
310,287,44279,
310,287,44296,
310,287,44312,
310,287,44329,
310,287,44346,
310,287,44362,
310,287,44379,
310,287,44396,
310,287,44412,
310,287,44429,
310,287,44446,
310,287,44462,
310,287,44479,
310,287,44496,
310,287,44512,
310,287,44529,
310,287,44546,
310,287,44562,u
310,287,44579,u
310,286,44596,u
310,285,44612,u
310,285,44629,u
310,284,44646,u
310,283,44662,u
310,282,44679,u
310,281,44696,u
310,280,44712,u
310,280,44729,u
310,279,44746,u
310,278,44762,u
310,277,44779,u
310,276,44796,
310,275,44812,
310,275,44829,
310,275,44846,
310,275,44862,
310,275,44879,
310,275,44896,
310,275,44912,
310,275,44929,
310,275,44946,l
310,275,44962,l
309,275,44979,l
308,275,44996,l
308,275,45012,l
307,275,45029,l
306,275,45046,l
305,275,45062,l
304,275,45079,l
303,275,45096,l
303,275,45112,l
302,275,45129,l
301,275,45146,l
300,275,45162,l
299,275,45179,l
298,275,45196,
298,275,45212,
298,275,45229,
298,275,45246,
298,275,45262,
298,275,45279,
298,275,45296,u
298,275,45312,u
298,275,45329,u
298,274,45346,u
298,273,45362,u
298,272,45379,u
298,271,45396,u
298,270,45412,u
298,270,45429,u
298,269,45446,u
298,268,45462,u
298,267,45479,u
298,266,45496,u
298,265,45512,u
298,265,45529,
298,264,45546,
298,264,45562,
298,264,45579,
298,264,45596,
298,264,45612,
298,264,45629,
298,264,45646,
298,264,45662,
298,264,45679,
298,264,45696,
298,264,45712,
298,264,45729,
298,264,45746,
298,264,45762,
298,264,45779,
298,264,45796,
298,264,45812,
298,264,45829,
298,264,45846,
298,264,45862,
298,264,45879,
298,264,45896,
298,264,45912,
298,264,45929,
298,264,45946,
298,264,45962,
298,264,45979,
298,264,45996,
298,264,46012,
298,264,46029,
298,264,46046,
298,264,46062,
298,264,46079,
298,264,46096,
298,264,46112,
298,264,46129,
